match_id,match_type,team1,team2,winner,result_type,result_value,date,city
1144517,ODIs,South Africa,Sri Lanka,South Africa,wickets,9.0,2019-06-28,Chester-le-Street
1144519,ODIs,Australia,New Zealand,Australia,runs,86.0,2019-06-29,London
1144520,ODIs,England,India,England,runs,31.0,2019-06-30,Birmingham
1144521,ODIs,Sri Lanka,West Indies,Sri Lanka,runs,23.0,2019-07-01,Chester-le-Street
1144522,ODIs,Bangladesh,India,India,runs,28.0,2019-07-02,Birmingham
1144523,ODIs,England,New Zealand,England,runs,119.0,2019-07-03,Chester-le-Street
1144525,ODIs,Bangladesh,Pakistan,Pakistan,runs,94.0,2019-07-05,London
1144526,ODIs,India,Sri Lanka,India,wickets,7.0,2019-07-06,Leeds
1144527,ODIs,Australia,South Africa,South Africa,runs,10.0,2019-07-06,Manchester
1144528,ODIs,India,New Zealand,New Zealand,runs,18.0,2019-07-09,Manchester
1144529,ODIs,Australia,England,England,wickets,8.0,2019-07-11,Birmingham
1144530,ODIs,England,New Zealand,draw,N/A,,2019-07-14,London
1144982,ODIs,Australia,New Zealand,Australia,runs,5.0,2019-02-22,Perth
1144983,ODIs,Australia,New Zealand,Australia,runs,95.0,2019-02-24,Adelaide
1144984,ODIs,Australia,New Zealand,Australia,wickets,7.0,2019-03-03,Melbourne
1144986,ODIs,Australia,South Africa,South Africa,wickets,6.0,2018-11-04,N/A
1144987,ODIs,Australia,South Africa,Australia,runs,7.0,2018-11-09,N/A
1144988,ODIs,South Africa,Australia,South Africa,runs,40.0,2018-11-11,Hobart
1144997,ODIs,Australia,India,Australia,runs,34.0,2019-01-12,Sydney
1144998,ODIs,Australia,India,India,wickets,6.0,2019-01-15,Adelaide
1144999,ODIs,Australia,India,India,wickets,7.0,2019-01-18,Melbourne
1145892,ODIs,New Zealand,Ireland,New Zealand,runs,306.0,2018-06-10,Dublin
1146720,ODIs,Bangladesh,West Indies,Bangladesh,runs,48.0,2018-07-22,Guyana
1146721,ODIs,West Indies,Bangladesh,West Indies,runs,3.0,2018-07-25,Guyana
1146722,ODIs,Bangladesh,West Indies,Bangladesh,runs,18.0,2018-07-28,St Kitts
1152841,ODIs,England,Pakistan,draw,N/A,,2019-05-08,London
1152842,ODIs,England,Pakistan,England,runs,12.0,2019-05-11,Southampton
1152843,ODIs,England,Pakistan,England,wickets,6.0,2019-05-14,Bristol
1152844,ODIs,England,Pakistan,England,wickets,3.0,2019-05-17,Nottingham
1152845,ODIs,England,Pakistan,England,runs,54.0,2019-05-19,Leeds
1153243,ODIs,Bangladesh,Sri Lanka,Bangladesh,runs,137.0,2018-09-15,N/A
1153244,ODIs,Hong Kong,Pakistan,Pakistan,wickets,8.0,2018-09-16,N/A
1153246,ODIs,India,Hong Kong,India,runs,26.0,2018-09-18,N/A
1153247,ODIs,Pakistan,India,India,wickets,8.0,2018-09-19,N/A
1153249,ODIs,Bangladesh,India,India,wickets,7.0,2018-09-21,N/A
1153251,ODIs,Pakistan,India,India,wickets,9.0,2018-09-23,N/A
1153254,ODIs,Bangladesh,Pakistan,Bangladesh,runs,37.0,2018-09-26,Abu Dhabi
1153255,ODIs,Bangladesh,India,India,wickets,3.0,2018-09-28,N/A
1153314,ODIs,Bangladesh,West Indies,Bangladesh,wickets,5.0,2018-12-09,Dhaka
1153315,ODIs,Bangladesh,West Indies,West Indies,wickets,4.0,2018-12-11,Dhaka
1153316,ODIs,Bangladesh,West Indies,Bangladesh,wickets,8.0,2018-12-14,Sylhet
1153635,ODIs,Bangladesh,Zimbabwe,Bangladesh,runs,28.0,2018-10-21,Dhaka
1153636,ODIs,Zimbabwe,Bangladesh,Bangladesh,wickets,7.0,2018-10-24,Chattogram
1153637,ODIs,Zimbabwe,Bangladesh,Bangladesh,wickets,7.0,2018-10-26,Chattogram
1153691,ODIs,New Zealand,India,India,wickets,8.0,2019-01-23,Napier
1153692,ODIs,New Zealand,India,India,runs,90.0,2019-01-26,Mount Maunganui
1153693,ODIs,New Zealand,India,India,wickets,7.0,2019-01-28,Mount Maunganui
1153694,ODIs,New Zealand,India,New Zealand,wickets,8.0,2019-01-31,Hamilton
1153695,ODIs,New Zealand,India,India,runs,35.0,2019-02-03,Wellington
1153840,ODIs,New Zealand,Sri Lanka,New Zealand,runs,45.0,2019-01-03,Mount Maunganui
1153841,ODIs,New Zealand,Sri Lanka,New Zealand,runs,21.0,2019-01-05,Mount Maunganui
1153842,ODIs,New Zealand,Sri Lanka,New Zealand,runs,115.0,2019-01-08,Nelson
1153844,ODIs,New Zealand,Bangladesh,New Zealand,wickets,8.0,2019-02-13,Napier
1153845,ODIs,New Zealand,Bangladesh,New Zealand,wickets,8.0,2019-02-16,Christchurch
1153846,ODIs,New Zealand,Bangladesh,New Zealand,runs,88.0,2019-02-20,Dunedin
1153855,ODIs,New Zealand,India,India,wickets,9.0,2019-01-24,Napier
1153856,ODIs,New Zealand,India,India,wickets,8.0,2019-01-29,Mount Maunganui
1153857,ODIs,New Zealand,India,New Zealand,wickets,8.0,2019-02-01,Hamilton
1154649,ODIs,United Arab Emirates,Nepal,United Arab Emirates,runs,78.0,2018-08-30,Kuala Lumpur
1156212,ODIs,South Africa,West Indies,South Africa,runs,40.0,2018-09-16,Barbados
1156214,ODIs,West Indies,South Africa,West Indies,runs,115.0,2018-09-22,Barbados
1157378,ODIs,New Zealand,Pakistan,New Zealand,runs,47.0,2018-11-07,Abu Dhabi
1157379,ODIs,New Zealand,Pakistan,Pakistan,wickets,6.0,2018-11-09,Abu Dhabi
1157380,ODIs,Pakistan,New Zealand,draw,N/A,,2018-11-11,N/A
1157706,ODIs,Sri Lanka,India,India,wickets,9.0,2018-09-11,N/A
1157707,ODIs,India,Sri Lanka,India,runs,7.0,2018-09-13,N/A
1157708,ODIs,India,Sri Lanka,Sri Lanka,wickets,3.0,2018-09-16,FTZ Sports Complex
1157754,ODIs,West Indies,India,India,wickets,8.0,2018-10-21,Guwahati
1157755,ODIs,India,West Indies,draw,N/A,,2018-10-24,Visakhapatnam
1157756,ODIs,West Indies,India,West Indies,runs,43.0,2018-10-27,Pune
1157757,ODIs,India,West Indies,India,runs,224.0,2018-10-29,Mumbai
1157758,ODIs,West Indies,India,India,wickets,9.0,2018-11-01,Thiruvananthapuram
1158066,ODIs,West Indies,England,England,wickets,6.0,2019-02-20,Bridgetown
1158067,ODIs,West Indies,England,West Indies,runs,26.0,2019-02-22,Bridgetown
1158069,ODIs,West Indies,England,England,runs,29.0,2019-02-27,St George's
1158070,ODIs,West Indies,England,West Indies,wickets,7.0,2019-03-02,Gros Islet
1161014,ODIs,Ireland,England,England,wickets,4.0,2019-05-03,Dublin
1161228,ODIs,Pakistan,Australia,Australia,wickets,5.0,2018-10-18,Kuala Lumpur
1161229,ODIs,Australia,Pakistan,Australia,runs,150.0,2018-10-20,Kuala Lumpur
1161230,ODIs,Australia,Pakistan,Australia,runs,89.0,2018-10-22,Kuala Lumpur
1168016,ODIs,England,West Indies,England,runs,208.0,2019-06-06,Leicester
1168017,ODIs,England,West Indies,England,runs,121.0,2019-06-09,Worcester
1168018,ODIs,England,West Indies,England,runs,135.0,2019-06-13,Chelmsford
1168022,ODIs,England,Australia,Australia,wickets,2.0,2019-07-02,Leicester
1168023,ODIs,England,Australia,Australia,wickets,4.0,2019-07-04,Leicester
1168024,ODIs,England,Australia,Australia,runs,194.0,2019-07-07,Canterbury
1168164,ODIs,South Africa,Sri Lanka,South Africa,runs,7.0,2019-02-11,Potchefstroom
1168165,ODIs,South Africa,Sri Lanka,South Africa,runs,30.0,2019-02-14,Potchefstroom
1168166,ODIs,South Africa,Sri Lanka,South Africa,wickets,6.0,2019-02-17,Potchefstroom
1168242,ODIs,India,Australia,India,wickets,6.0,2019-03-02,Hyderabad
1168243,ODIs,India,Australia,India,runs,8.0,2019-03-05,Nagpur
1168244,ODIs,India,Australia,Australia,runs,32.0,2019-03-08,Ranchi
1168245,ODIs,India,Australia,Australia,wickets,4.0,2019-03-10,Chandigarh
1168246,ODIs,India,Australia,Australia,runs,35.0,2019-03-13,Delhi
1168508,ODIs,Ireland,West Indies,West Indies,runs,196.0,2019-05-05,Dublin
1168509,ODIs,Bangladesh,West Indies,Bangladesh,wickets,8.0,2019-05-07,Dublin
1168511,ODIs,Ireland,West Indies,West Indies,wickets,5.0,2019-05-11,Dublin
1168512,ODIs,Bangladesh,West Indies,Bangladesh,wickets,5.0,2019-05-13,Dublin
1168513,ODIs,Ireland,Bangladesh,Bangladesh,wickets,6.0,2019-05-15,Dublin
1168514,ODIs,Bangladesh,West Indies,Bangladesh,wickets,5.0,2019-05-17,Dublin
1168517,ODIs,Ireland,Zimbabwe,Ireland,wickets,4.0,2019-07-01,Bready
1168518,ODIs,Ireland,Zimbabwe,Ireland,runs,5.0,2019-07-04,Belfast
1168519,ODIs,Ireland,Zimbabwe,Ireland,wickets,6.0,2019-07-07,Belfast
1169332,ODIs,Scotland,Sri Lanka,Sri Lanka,runs,35.0,2019-05-21,Edinburgh
1170454,ODIs,United Arab Emirates,Nepal,United Arab Emirates,wickets,3.0,2019-01-25,Dubai
1170455,ODIs,United Arab Emirates,Nepal,Nepal,runs,145.0,2019-01-26,Dubai
1170456,ODIs,United Arab Emirates,Nepal,Nepal,wickets,4.0,2019-01-28,Dubai
1172160,ODIs,India,England,India,runs,66.0,2019-02-22,Mumbai
1172161,ODIs,India,England,India,wickets,7.0,2019-02-25,Mumbai
1172162,ODIs,India,England,England,wickets,2.0,2019-02-28,Mumbai
1172210,ODIs,Pakistan,West Indies,West Indies,runs,146.0,2019-02-07,Dubai
1172211,ODIs,Pakistan,West Indies,Pakistan,runs,34.0,2019-02-09,Dubai
1174238,ODIs,Australia,Pakistan,Australia,wickets,8.0,2019-03-22,Sharjah
1174239,ODIs,Australia,Pakistan,Australia,wickets,8.0,2019-03-24,Sharjah
1174240,ODIs,Australia,Pakistan,Australia,runs,80.0,2019-03-27,Abu Dhabi
1174241,ODIs,Australia,Pakistan,Australia,runs,6.0,2019-03-29,Dubai
1174242,ODIs,Australia,Pakistan,Australia,runs,20.0,2019-03-31,Dubai
1174844,ODIs,Papua New Guinea,United States of America,Papua New Guinea,wickets,5.0,2019-04-27,Windhoek
1174845,ODIs,Namibia,Oman,Namibia,runs,145.0,2019-04-27,Windhoek
1176432,ODIs,Sri Lanka,England,England,runs,154.0,2019-03-16,Hambantota
1176433,ODIs,Sri Lanka,England,England,wickets,6.0,2019-03-18,Hambantota
1176434,ODIs,Sri Lanka,England,England,wickets,8.0,2019-03-21,Katunayake
1177015,ODIs,South Africa,Pakistan,Pakistan,wickets,8.0,2019-05-06,Potchefstroom
1177016,ODIs,South Africa,Pakistan,South Africa,wickets,8.0,2019-05-09,Potchefstroom
1177017,ODIs,South Africa,Pakistan,draw,N/A,,2019-05-12,Benoni
1179272,ODIs,Zimbabwe,United Arab Emirates,Zimbabwe,wickets,7.0,2019-04-10,Harare
1179273,ODIs,Zimbabwe,United Arab Emirates,Zimbabwe,runs,4.0,2019-04-12,Harare
1179275,ODIs,Zimbabwe,United Arab Emirates,Zimbabwe,wickets,3.0,2019-04-16,Harare
1183513,ODIs,Australia,Sri Lanka,Australia,runs,157.0,2019-10-05,Brisbane
1183514,ODIs,Australia,Sri Lanka,Australia,runs,110.0,2019-10-07,Brisbane
1183515,ODIs,Australia,Sri Lanka,Australia,wickets,9.0,2019-10-09,Brisbane
1183537,ODIs,Australia,New Zealand,Australia,runs,71.0,2020-03-13,Sydney
1185310,ODIs,South Africa,England,South Africa,wickets,7.0,2020-02-04,Cape Town
1185311,ODIs,South Africa,England,draw,N/A,,2020-02-07,Durban
1185312,ODIs,South Africa,England,England,wickets,2.0,2020-02-09,Johannesburg
1185319,ODIs,South Africa,Australia,South Africa,runs,74.0,2020-02-29,Paarl
1185320,ODIs,South Africa,Australia,South Africa,wickets,6.0,2020-03-04,Bloemfontein
1185321,ODIs,South Africa,Australia,South Africa,wickets,6.0,2020-03-07,Potchefstroom
1187021,ODIs,India,West Indies,West Indies,wickets,8.0,2019-12-15,Chennai
1187022,ODIs,India,West Indies,India,runs,107.0,2019-12-18,Visakhapatnam
1187023,ODIs,India,West Indies,India,wickets,4.0,2019-12-22,Cuttack
1187027,ODIs,India,Australia,Australia,wickets,10.0,2020-01-14,Mumbai
1187028,ODIs,India,Australia,India,runs,36.0,2020-01-17,Rajkot
1187029,ODIs,India,Australia,India,wickets,7.0,2020-01-19,Bengaluru
1187682,ODIs,New Zealand,India,New Zealand,wickets,4.0,2020-02-05,Hamilton
1187683,ODIs,New Zealand,India,New Zealand,runs,22.0,2020-02-08,Auckland
1187684,ODIs,New Zealand,India,New Zealand,wickets,5.0,2020-02-11,Mount Maunganui
1187714,ODIs,New Zealand,South Africa,South Africa,wickets,7.0,2020-01-25,Auckland
1187715,ODIs,New Zealand,South Africa,South Africa,wickets,8.0,2020-01-27,Auckland
1187716,ODIs,New Zealand,South Africa,South Africa,wickets,6.0,2020-01-30,Hamilton
1188377,ODIs,Netherlands,Zimbabwe,Netherlands,wickets,7.0,2019-06-19,Deventer
1188378,ODIs,Netherlands,Zimbabwe,Netherlands,wickets,3.0,2019-06-21,Deventer
1188624,ODIs,West Indies,India,draw,N/A,,2019-08-08,Providence
1188625,ODIs,West Indies,India,India,runs,59.0,2019-08-11,Port of Spain
1188626,ODIs,West Indies,India,India,wickets,6.0,2019-08-14,Port of Spain
1193504,ODIs,Sri Lanka,Bangladesh,Sri Lanka,runs,91.0,2019-07-26,Colombo
1193505,ODIs,Sri Lanka,Bangladesh,Sri Lanka,wickets,7.0,2019-07-28,Colombo
1193506,ODIs,Sri Lanka,Bangladesh,Sri Lanka,runs,122.0,2019-07-31,Colombo
1196670,ODIs,Oman,Papua New Guinea,Oman,wickets,4.0,2019-08-14,Aberdeen
1196671,ODIs,Scotland,Oman,Oman,wickets,8.0,2019-08-15,Aberdeen
1196672,ODIs,Scotland,Papua New Guinea,Scotland,wickets,3.0,2019-08-17,Aberdeen
1196673,ODIs,Scotland,Oman,Scotland,runs,85.0,2019-08-18,Aberdeen
1196674,ODIs,Scotland,Papua New Guinea,Scotland,runs,38.0,2019-08-20,Aberdeen
1196675,ODIs,Oman,Papua New Guinea,Oman,wickets,4.0,2019-08-21,Aberdeen
1198238,ODIs,Australia,England,Australia,runs,19.0,2020-09-11,Manchester
1198239,ODIs,England,Australia,England,runs,24.0,2020-09-13,Manchester
1198240,ODIs,England,Australia,Australia,wickets,3.0,2020-09-16,Manchester
1198247,ODIs,Ireland,England,England,wickets,6.0,2020-07-30,Southampton
1198248,ODIs,Ireland,England,England,wickets,4.0,2020-08-01,Southampton
1198249,ODIs,England,Ireland,Ireland,wickets,7.0,2020-08-04,Southampton
1198472,ODIs,Australia,West Indies,Australia,runs,178.0,2019-09-05,Coolidge
1198474,ODIs,West Indies,Australia,Australia,wickets,8.0,2019-09-11,North Sound
1198487,ODIs,Pakistan,Sri Lanka,Pakistan,runs,67.0,2019-09-30,Karachi
1198488,ODIs,Pakistan,Sri Lanka,Pakistan,wickets,5.0,2019-10-02,Karachi
1199225,ODIs,United States of America,Papua New Guinea,United States of America,runs,5.0,2019-09-13,Lauderhill
1199226,ODIs,United States of America,Namibia,United States of America,wickets,5.0,2019-09-17,Lauderhill
1199227,ODIs,United States of America,Papua New Guinea,United States of America,runs,62.0,2019-09-19,Lauderhill
1199229,ODIs,Namibia,Papua New Guinea,Namibia,wickets,4.0,2019-09-22,Lauderhill
1199230,ODIs,Namibia,Papua New Guinea,Namibia,runs,27.0,2019-09-23,Lauderhill
1200180,ODIs,India,South Africa,India,wickets,8.0,2019-10-09,Vadodara
1200181,ODIs,India,South Africa,India,wickets,5.0,2019-10-11,Vadodara
1200182,ODIs,India,South Africa,India,runs,6.0,2019-10-14,Vadodara
1202249,ODIs,West Indies,India,West Indies,runs,1.0,2019-11-01,N/A
1202250,ODIs,West Indies,India,India,runs,53.0,2019-11-03,North Sound
1202251,ODIs,West Indies,India,India,wickets,6.0,2019-11-06,North Sound
1203673,ODIs,West Indies,Ireland,West Indies,wickets,5.0,2020-01-07,Bridgetown
1203674,ODIs,West Indies,Ireland,West Indies,wickets,1.0,2020-01-09,Bridgetown
1203675,ODIs,West Indies,Ireland,West Indies,wickets,5.0,2020-01-12,St George's
1206059,ODIs,United Arab Emirates,United States of America,United States of America,wickets,3.0,2019-12-08,Sharjah
1206060,ODIs,Scotland,United States of America,United States of America,runs,35.0,2019-12-09,Sharjah
1206062,ODIs,United Arab Emirates,United States of America,United States of America,runs,98.0,2019-12-12,Dubai
1206063,ODIs,Scotland,United States of America,Scotland,wickets,4.0,2019-12-14,Dubai
1206064,ODIs,United Arab Emirates,Scotland,United Arab Emirates,wickets,7.0,2019-12-15,Dubai
1208344,ODIs,England,Pakistan,England,runs,75.0,2019-12-09,Kuala Lumpur
1208345,ODIs,England,Pakistan,England,runs,127.0,2019-12-12,Kuala Lumpur
1208346,ODIs,England,Pakistan,draw,N/A,,2019-12-14,Kuala Lumpur
1211169,ODIs,Oman,United Arab Emirates,Oman,wickets,5.0,2020-01-05,Al Amarat
1211170,ODIs,Namibia,United Arab Emirates,United Arab Emirates,runs,8.0,2020-01-06,Al Amarat
1211171,ODIs,Oman,Namibia,Namibia,runs,52.0,2020-01-08,Al Amarat
1211173,ODIs,Namibia,United Arab Emirates,United Arab Emirates,wickets,8.0,2020-01-09,Al Amarat
1213871,ODIs,Sri Lanka,West Indies,Sri Lanka,wickets,1.0,2020-02-22,Colombo
1213872,ODIs,Sri Lanka,West Indies,Sri Lanka,runs,161.0,2020-02-26,Hambantota
1213873,ODIs,Sri Lanka,West Indies,Sri Lanka,runs,6.0,2020-03-01,Kandy
1214667,ODIs,Bangladesh,Zimbabwe,Bangladesh,runs,169.0,2020-03-01,Sylhet
1214668,ODIs,Bangladesh,Zimbabwe,Bangladesh,runs,4.0,2020-03-03,Sylhet
1214669,ODIs,Bangladesh,Zimbabwe,Bangladesh,runs,123.0,2020-03-06,Sylhet
1215122,ODIs,Nepal,Oman,Oman,runs,18.0,2020-02-05,Kirtipur
1215123,ODIs,Oman,United States of America,Oman,wickets,6.0,2020-02-06,Kirtipur
1215124,ODIs,Nepal,United States of America,Nepal,runs,35.0,2020-02-08,Kirtipur
1215125,ODIs,Nepal,Oman,Oman,wickets,8.0,2020-02-09,Kirtipur
1215126,ODIs,Oman,United States of America,Oman,runs,92.0,2020-02-11,Kirtipur
1215127,ODIs,Nepal,United States of America,Nepal,wickets,8.0,2020-02-12,Kirtipur
1223944,ODIs,New Zealand,Australia,Australia,wickets,7.0,2020-10-03,Brisbane
1223945,ODIs,New Zealand,Australia,Australia,wickets,4.0,2020-10-05,Brisbane
1223946,ODIs,Australia,New Zealand,Australia,runs,232.0,2020-10-07,Brisbane
1223955,ODIs,Australia,India,Australia,runs,66.0,2020-11-27,N/A
1223956,ODIs,Australia,India,Australia,runs,51.0,2020-11-29,N/A
1223957,ODIs,India,Australia,India,runs,13.0,2020-12-02,Canberra
1233461,ODIs,Pakistan,Zimbabwe,Pakistan,runs,26.0,2020-10-30,N/A
1233462,ODIs,Zimbabwe,Pakistan,Pakistan,wickets,6.0,2020-11-01,N/A
1233463,ODIs,Zimbabwe,Pakistan,draw,N/A,,2020-11-03,N/A
1233976,ODIs,Bangladesh,New Zealand,New Zealand,wickets,8.0,2021-03-20,Dunedin
1233977,ODIs,Bangladesh,New Zealand,New Zealand,wickets,5.0,2021-03-23,Christchurch
1233978,ODIs,New Zealand,Bangladesh,New Zealand,runs,164.0,2021-03-26,Wellington
1239534,ODIs,Sri Lanka,England,England,wickets,5.0,2021-06-29,Chester-le-Street
1239535,ODIs,Sri Lanka,England,England,wickets,8.0,2021-07-01,London
1239536,ODIs,Sri Lanka,England,draw,N/A,,2021-07-04,Bristol
1239537,ODIs,Pakistan,England,England,wickets,9.0,2021-07-08,Cardiff
1239538,ODIs,England,Pakistan,England,runs,52.0,2021-07-10,London
1239539,ODIs,Pakistan,England,England,wickets,3.0,2021-07-13,Birmingham
1243393,ODIs,India,England,India,runs,66.0,2021-03-23,Pune
1243394,ODIs,India,England,England,wickets,6.0,2021-03-26,Pune
1243395,ODIs,India,England,India,runs,7.0,2021-03-28,Pune
1243908,ODIs,West Indies,New Zealand,West Indies,runs,3.0,2022-03-04,Mount Maunganui
1243909,ODIs,South Africa,Bangladesh,South Africa,runs,32.0,2022-03-05,Dunedin
1243910,ODIs,Australia,England,Australia,runs,12.0,2022-03-05,Hamilton
1243911,ODIs,India,Pakistan,India,runs,107.0,2022-03-06,Mount Maunganui
1243912,ODIs,Bangladesh,New Zealand,New Zealand,wickets,9.0,2022-03-07,Dunedin
1243913,ODIs,Pakistan,Australia,Australia,wickets,7.0,2022-03-08,Mount Maunganui
1243914,ODIs,West Indies,England,West Indies,runs,7.0,2022-03-09,Dunedin
1243915,ODIs,New Zealand,India,New Zealand,runs,62.0,2022-03-10,Hamilton
1243916,ODIs,South Africa,Pakistan,South Africa,runs,6.0,2022-03-11,Mount Maunganui
1243917,ODIs,India,West Indies,India,runs,155.0,2022-03-12,Hamilton
1243918,ODIs,Australia,New Zealand,Australia,runs,141.0,2022-03-13,Wellington
1243919,ODIs,England,South Africa,South Africa,wickets,3.0,2022-03-14,Mount Maunganui
1243920,ODIs,Bangladesh,Pakistan,Bangladesh,runs,9.0,2022-03-14,Hamilton
1243921,ODIs,West Indies,Australia,Australia,wickets,7.0,2022-03-15,Wellington
1243922,ODIs,India,England,England,wickets,4.0,2022-03-16,Mount Maunganui
1243923,ODIs,New Zealand,South Africa,South Africa,wickets,2.0,2022-03-17,Hamilton
1243924,ODIs,West Indies,Bangladesh,West Indies,runs,4.0,2022-03-18,Mount Maunganui
1243925,ODIs,India,Australia,Australia,wickets,6.0,2022-03-19,Auckland
1243926,ODIs,New Zealand,England,England,wickets,1.0,2022-03-20,Auckland
1243927,ODIs,West Indies,Pakistan,Pakistan,wickets,8.0,2022-03-21,Hamilton
1243928,ODIs,South Africa,Australia,Australia,wickets,5.0,2022-03-22,Wellington
1243929,ODIs,India,Bangladesh,India,runs,110.0,2022-03-22,Hamilton
1243930,ODIs,South Africa,West Indies,draw,N/A,,2022-03-24,Wellington
1243931,ODIs,Pakistan,England,England,wickets,9.0,2022-03-24,Christchurch
1243932,ODIs,Bangladesh,Australia,Australia,wickets,5.0,2022-03-25,Wellington
1243933,ODIs,New Zealand,Pakistan,New Zealand,runs,71.0,2022-03-26,Christchurch
1243934,ODIs,England,Bangladesh,England,runs,100.0,2022-03-27,Wellington
1243935,ODIs,India,South Africa,South Africa,wickets,3.0,2022-03-27,Christchurch
1243936,ODIs,Australia,West Indies,Australia,runs,157.0,2022-03-30,Wellington
1243937,ODIs,England,South Africa,England,runs,137.0,2022-03-31,Christchurch
1243938,ODIs,Australia,England,Australia,runs,71.0,2022-04-03,Christchurch
1244022,ODIs,West Indies,Bangladesh,Bangladesh,wickets,6.0,2021-01-20,Dhaka
1244023,ODIs,West Indies,Bangladesh,Bangladesh,wickets,7.0,2021-01-22,Dhaka
1244024,ODIs,Bangladesh,West Indies,Bangladesh,runs,120.0,2021-01-25,Chattogram
1244524,ODIs,Ireland,United Arab Emirates,United Arab Emirates,wickets,6.0,2021-01-08,Abu Dhabi
1244525,ODIs,Ireland,United Arab Emirates,Ireland,runs,112.0,2021-01-18,Abu Dhabi
1244843,ODIs,South Africa,Pakistan,South Africa,runs,3.0,2021-01-20,Durban
1244844,ODIs,South Africa,Pakistan,South Africa,runs,13.0,2021-01-23,Durban
1244845,ODIs,South Africa,Pakistan,South Africa,runs,32.0,2021-01-26,Durban
1249232,ODIs,New Zealand,England,England,wickets,8.0,2021-02-23,Christchurch
1249233,ODIs,New Zealand,England,England,wickets,7.0,2021-02-26,Dunedin
1249234,ODIs,England,New Zealand,New Zealand,wickets,7.0,2021-02-28,Dunedin
1249241,ODIs,New Zealand,Australia,Australia,wickets,6.0,2021-04-04,Mount Maunganui
1249242,ODIs,Australia,New Zealand,Australia,runs,71.0,2021-04-07,Mount Maunganui
1249243,ODIs,Australia,New Zealand,Australia,runs,21.0,2021-04-10,Mount Maunganui
1251572,ODIs,South Africa,Pakistan,Pakistan,wickets,3.0,2021-04-02,Centurion
1251573,ODIs,South Africa,Pakistan,South Africa,runs,17.0,2021-04-04,Johannesburg
1251574,ODIs,Pakistan,South Africa,Pakistan,runs,28.0,2021-04-07,Centurion
1251950,ODIs,Ireland,South Africa,draw,N/A,,2021-07-11,Dublin
1251951,ODIs,Ireland,South Africa,Ireland,runs,43.0,2021-07-13,Dublin
1251952,ODIs,South Africa,Ireland,South Africa,runs,70.0,2021-07-16,Dublin
1251962,ODIs,Netherlands,Ireland,Netherlands,runs,1.0,2021-06-02,Utrecht
1251963,ODIs,Netherlands,Ireland,Ireland,wickets,8.0,2021-06-04,Utrecht
1251964,ODIs,Ireland,Netherlands,Netherlands,wickets,4.0,2021-06-07,Utrecht
1252069,ODIs,West Indies,Sri Lanka,West Indies,wickets,8.0,2021-03-10,North Sound
1252070,ODIs,West Indies,Sri Lanka,West Indies,wickets,5.0,2021-03-12,North Sound
1252071,ODIs,West Indies,Sri Lanka,West Indies,wickets,5.0,2021-03-14,North Sound
1253267,ODIs,India,South Africa,South Africa,wickets,8.0,2021-03-07,Lucknow
1253268,ODIs,South Africa,India,India,wickets,9.0,2021-03-09,Lucknow
1253269,ODIs,India,South Africa,South Africa,runs,6.0,2021-03-12,Lucknow
1253270,ODIs,India,South Africa,South Africa,wickets,7.0,2021-03-14,Lucknow
1253271,ODIs,India,South Africa,South Africa,wickets,5.0,2021-03-17,Lucknow
1260084,ODIs,Netherlands,Scotland,Netherlands,runs,14.0,2021-05-19,Rotterdam
1260085,ODIs,Netherlands,Scotland,Scotland,wickets,6.0,2021-05-20,Rotterdam
1260094,ODIs,India,England,England,wickets,8.0,2021-06-27,Bristol
1260095,ODIs,India,England,England,wickets,5.0,2021-06-30,Taunton
1260096,ODIs,England,India,India,wickets,4.0,2021-07-03,Worcester
1260103,ODIs,England,New Zealand,England,runs,30.0,2021-09-16,Bristol
1260104,ODIs,England,New Zealand,England,runs,13.0,2021-09-19,Worcester
1260105,ODIs,England,New Zealand,New Zealand,wickets,3.0,2021-09-21,Leicester
1260106,ODIs,New Zealand,England,England,wickets,3.0,2021-09-23,Derby
1260107,ODIs,England,New Zealand,England,runs,203.0,2021-09-26,Canterbury
1262344,ODIs,Bangladesh,Sri Lanka,Bangladesh,runs,33.0,2021-05-23,Dhaka
1262346,ODIs,Bangladesh,Sri Lanka,Bangladesh,runs,103.0,2021-05-25,Mirpur
1262347,ODIs,Sri Lanka,Bangladesh,Sri Lanka,runs,97.0,2021-05-28,Dhaka
1262755,ODIs,Sri Lanka,India,India,wickets,7.0,2021-07-18,Colombo
1262756,ODIs,Sri Lanka,India,India,wickets,3.0,2021-07-20,Colombo
1262757,ODIs,India,Sri Lanka,Sri Lanka,wickets,3.0,2021-07-23,Colombo
1263161,ODIs,Australia,West Indies,Australia,runs,133.0,2021-07-20,Bridgetown
1263162,ODIs,Australia,West Indies,West Indies,wickets,4.0,2021-07-22,Bridgetown
1263163,ODIs,West Indies,Australia,Australia,wickets,6.0,2021-07-26,Bridgetown
1263575,ODIs,Australia,England,Australia,runs,27.0,2022-02-03,Canberra
1263576,ODIs,England,Australia,Australia,wickets,5.0,2022-02-06,Melbourne
1263577,ODIs,England,Australia,Australia,wickets,8.0,2022-02-08,Melbourne
1263617,ODIs,India,Australia,Australia,wickets,9.0,2021-09-21,Mackay
1263618,ODIs,India,Australia,Australia,wickets,5.0,2021-09-24,Mackay
1263619,ODIs,Australia,India,India,wickets,2.0,2021-09-26,Mackay
